label,file
sushi,./data/base/sushi/sushi_126.jpg
sushi,./data/base/sushi/crop__sushi21.jpg
sushi,./data/base/sushi/crop__sushi35.jpg
sushi,./data/base/sushi/crop__sushi23.jpg
sushi,./data/base/sushi/crop__sushi37.jpg
sushi,./data/base/sushi/sushi_43.jpg
sushi,./data/base/sushi/sushi_94.jpg
sushi,./data/base/sushi/sushi_56.jpg
sushi,./data/base/sushi/sushi_42.jpg
sushi,./data/base/sushi/crop__sushi36.jpg
sushi,./data/base/sushi/crop__sushi22.jpg
pizza,./data/base/pizza/pizza_279.jpg
pizza,./data/base/pizza/pizza_251.jpg
pizza,./data/base/pizza/pizza_245.jpg
pizza,./data/base/pizza/pizza_292.jpg
pizza,./data/base/pizza/pizza_286.jpg
pizza,./data/base/pizza/pizza_319.jpg
pizza,./data/base/pizza/pizza_443.jpg
pizza,./data/base/pizza/pizza_325.jpg
pizza,./data/base/pizza/pizza_331.jpg
pizza,./data/base/pizza/pizza_457.jpg
pizza,./data/base/pizza/crop_pizza33.jpg
pizza,./data/base/pizza/crop_pizza27.jpg
pizza,./data/base/pizza/crop_pizza26.jpg
pizza,./data/base/pizza/crop_pizza32.jpg
pizza,./data/base/pizza/pizza_330.jpg
pizza,./data/base/pizza/pizza_456.jpg
pizza,./data/base/pizza/pizza_442.jpg
pizza,./data/base/pizza/pizza_324.jpg
pizza,./data/base/pizza/pizza_318.jpg
pizza,./data/base/pizza/pizza_287.jpg
pizza,./data/base/pizza/pizza_293.jpg
pizza,./data/base/pizza/pizza_250.jpg
pizza,./data/base/pizza/pizza_278.jpg
pizza,./data/base/pizza/pizza_246.jpg
pizza,./data/base/pizza/pizza_252.jpg
pizza,./data/base/pizza/pizza_285.jpg
pizza,./data/base/pizza/pizza_291.jpg
pizza,./data/base/pizza/pizza_454.jpg
pizza,./data/base/pizza/pizza_332.jpg
pizza,./data/base/pizza/pizza_326.jpg
pizza,./data/base/pizza/pizza_440.jpg
pizza,./data/base/pizza/crop_pizza18.jpg
pizza,./data/base/pizza/crop_pizza24.jpg
pizza,./data/base/pizza/crop_pizza30.jpg
pizza,./data/base/pizza/crop_pizza31.jpg
pizza,./data/base/pizza/crop_pizza25.jpg
pizza,./data/base/pizza/crop_pizza19.jpg
pizza,./data/base/pizza/pizza_327.jpg
pizza,./data/base/pizza/pizza_441.jpg
pizza,./data/base/pizza/pizza_455.jpg
pizza,./data/base/pizza/pizza_333.jpg
pizza,./data/base/pizza/pizza_290.jpg
pizza,./data/base/pizza/pizza_284.jpg
pizza,./data/base/pizza/pizza_253.jpg
pizza,./data/base/pizza/pizza_247.jpg
pizza,./data/base/pizza/pizza_243.jpg
pizza,./data/base/pizza/pizza_257.jpg
pizza,./data/base/pizza/pizza_280.jpg
pizza,./data/base/pizza/pizza_294.jpg
pizza,./data/base/pizza/pizza_337.jpg
pizza,./data/base/pizza/pizza_451.jpg
pizza,./data/base/pizza/pizza_445.jpg
pizza,./data/base/pizza/pizza_323.jpg
pizza,./data/base/pizza/crop_pizza8.jpg
pizza,./data/base/pizza/crop_pizza21.jpg
pizza,./data/base/pizza/crop_pizza35.jpg
pizza,./data/base/pizza/crop_pizza34.jpg
pizza,./data/base/pizza/crop_pizza20.jpg
pizza,./data/base/pizza/crop_pizza9.jpg
pizza,./data/base/pizza/pizza_444.jpg
pizza,./data/base/pizza/pizza_322.jpg
pizza,./data/base/pizza/pizza_336.jpg
pizza,./data/base/pizza/pizza_450.jpg
pizza,./data/base/pizza/pizza_295.jpg
pizza,./data/base/pizza/pizza_281.jpg
pizza,./data/base/pizza/pizza_256.jpg
pizza,./data/base/pizza/pizza_242.jpg
pizza,./data/base/pizza/pizza_254.jpg
pizza,./data/base/pizza/pizza_240.jpg
pizza,./data/base/pizza/pizza_268.jpg
pizza,./data/base/pizza/pizza_297.jpg
pizza,./data/base/pizza/pizza_283.jpg
pizza,./data/base/pizza/pizza_320.jpg
pizza,./data/base/pizza/pizza_446.jpg
pizza,./data/base/pizza/pizza_452.jpg
pizza,./data/base/pizza/pizza_334.jpg
pizza,./data/base/pizza/pizza_308.jpg
pizza,./data/base/pizza/crop_pizza36.jpg
pizza,./data/base/pizza/crop_pizza22.jpg
pizza,./data/base/pizza/crop_pizza23.jpg
pizza,./data/base/pizza/crop_pizza37.jpg
pizza,./data/base/pizza/pizza_309.jpg
pizza,./data/base/pizza/pizza_453.jpg
pizza,./data/base/pizza/pizza_335.jpg
pizza,./data/base/pizza/pizza_321.jpg
pizza,./data/base/pizza/pizza_447.jpg
pizza,./data/base/pizza/pizza_282.jpg
pizza,./data/base/pizza/pizza_296.jpg
pizza,./data/base/pizza/pizza_269.jpg
pizza,./data/base/pizza/pizza_241.jpg
pizza,./data/base/pizza/pizza_255.jpg
pizza,./data/base/pizza/pizza_232.jpg
pizza,./data/base/pizza/pizza_226.jpg
pizza,./data/base/pizza/pizza_346.jpg
pizza,./data/base/pizza/pizza_420.jpg
pizza,./data/base/pizza/pizza_434.jpg
pizza,./data/base/pizza/pizza_352.jpg
pizza,./data/base/pizza/pizza_385.jpg
pizza,./data/base/pizza/pizza_178.jpg
pizza,./data/base/pizza/crop_pizza50.jpg
pizza,./data/base/pizza/pizza_187.jpg
pizza,./data/base/pizza/pizza_193.jpg
pizza,./data/base/pizza/crop_pizza44.jpg
pizza,./data/base/pizza/pizza_192.jpg
pizza,./data/base/pizza/crop_pizza45.jpg
pizza,./data/base/pizza/crop_pizza51.jpg
pizza,./data/base/pizza/pizza_186.jpg
pizza,./data/base/pizza/pizza_179.jpg
pizza,./data/base/pizza/pizza_390.jpg
pizza,./data/base/pizza/pizza_384.jpg
pizza,./data/base/pizza/pizza_435.jpg
pizza,./data/base/pizza/pizza_353.jpg
pizza,./data/base/pizza/pizza_347.jpg
pizza,./data/base/pizza/pizza_421.jpg
pizza,./data/base/pizza/pizza_3.jpg
pizza,./data/base/pizza/pizza_227.jpg
pizza,./data/base/pizza/pizza_233.jpg
pizza,./data/base/pizza/pizza_219.jpg
pizza,./data/base/pizza/pizza_225.jpg
pizza,./data/base/pizza/pizza_231.jpg
pizza,./data/base/pizza/pizza_379.jpg
pizza,./data/base/pizza/pizza_351.jpg
pizza,./data/base/pizza/pizza_437.jpg
pizza,./data/base/pizza/pizza_423.jpg
pizza,./data/base/pizza/pizza_345.jpg
pizza,./data/base/pizza/pizza_392.jpg
pizza,./data/base/pizza/pizza_386.jpg
pizza,./data/base/pizza/crop_pizza47.jpg
pizza,./data/base/pizza/pizza_190.jpg
pizza,./data/base/pizza/crop_pizza53.jpg
pizza,./data/base/pizza/pizza_185.jpg
pizza,./data/base/pizza/crop_pizza52.jpg
pizza,./data/base/pizza/crop_pizza46.jpg
pizza,./data/base/pizza/pizza_191.jpg
pizza,./data/base/pizza/pizza_393.jpg
pizza,./data/base/pizza/pizza_344.jpg
pizza,./data/base/pizza/pizza_436.jpg
pizza,./data/base/pizza/pizza_378.jpg
pizza,./data/base/pizza/pizza_230.jpg
pizza,./data/base/pizza/pizza_224.jpg
pizza,./data/base/pizza/pizza_218.jpg
pizza,./data/base/pizza/pizza_220.jpg
pizza,./data/base/pizza/pizza_432.jpg
pizza,./data/base/pizza/pizza_354.jpg
pizza,./data/base/pizza/pizza_340.jpg
pizza,./data/base/pizza/pizza_426.jpg
pizza,./data/base/pizza/pizza_383.jpg
pizza,./data/base/pizza/pizza_195.jpg
pizza,./data/base/pizza/crop_pizza42.jpg
pizza,./data/base/pizza/crop_pizza56.jpg
pizza,./data/base/pizza/pizza_181.jpg
pizza,./data/base/pizza/pizza_194.jpg
pizza,./data/base/pizza/crop_pizza43.jpg
pizza,./data/base/pizza/pizza_382.jpg
pizza,./data/base/pizza/pizza_341.jpg
pizza,./data/base/pizza/pizza_427.jpg
pizza,./data/base/pizza/pizza_433.jpg
pizza,./data/base/pizza/pizza_209.jpg
pizza,./data/base/pizza/pizza_235.jpg
pizza,./data/base/pizza/pizza_221.jpg
pizza,./data/base/pizza/pizza_237.jpg
pizza,./data/base/pizza/pizza_223.jpg
pizza,./data/base/pizza/pizza_343.jpg
pizza,./data/base/pizza/pizza_357.jpg
pizza,./data/base/pizza/pizza_431.jpg
pizza,./data/base/pizza/pizza_419.jpg
pizza,./data/base/pizza/pizza_380.jpg
pizza,./data/base/pizza/pizza_182.jpg
pizza,./data/base/pizza/crop_pizza55.jpg
pizza,./data/base/pizza/crop_pizza41.jpg
pizza,./data/base/pizza/pizza_196.jpg
pizza,./data/base/pizza/crop_pizza40.jpg
pizza,./data/base/pizza/pizza_197.jpg
pizza,./data/base/pizza/pizza_183.jpg
pizza,./data/base/pizza/crop_pizza54.jpg
pizza,./data/base/pizza/pizza_381.jpg
pizza,./data/base/pizza/pizza_418.jpg
pizza,./data/base/pizza/pizza_356.jpg
pizza,./data/base/pizza/pizza_430.jpg
pizza,./data/base/pizza/pizza_424.jpg
pizza,./data/base/pizza/pizza_342.jpg
pizza,./data/base/pizza/pizza_222.jpg
pizza,./data/base/pizza/pizza_236.jpg
pizza,./data/base/pizza/pizza_207.jpg
pizza,./data/base/pizza/pizza_429.jpg
pizza,./data/base/pizza/pizza_401.jpg
pizza,./data/base/pizza/pizza_415.jpg
pizza,./data/base/pizza/pizza_373.jpg
pizza,./data/base/pizza/pizza_372.jpg
pizza,./data/base/pizza/pizza_428.jpg
pizza,./data/base/pizza/pizza_206.jpg
pizza,./data/base/pizza/pizza_212.jpg
pizza,./data/base/pizza/pizza_238.jpg
pizza,./data/base/pizza/pizza_204.jpg
pizza,./data/base/pizza/pizza_210.jpg
pizza,./data/base/pizza/pizza_358.jpg
pizza,./data/base/pizza/pizza_370.jpg
pizza,./data/base/pizza/pizza_364.jpg
pizza,./data/base/pizza/pizza_199.jpg
pizza,./data/base/pizza/pizza_198.jpg
pizza,./data/base/pizza/pizza_173.jpg
pizza,./data/base/pizza/pizza_403.jpg
pizza,./data/base/pizza/pizza_365.jpg
pizza,./data/base/pizza/pizza_371.jpg
pizza,./data/base/pizza/pizza_417.jpg
pizza,./data/base/pizza/pizza_359.jpg
pizza,./data/base/pizza/pizza_205.jpg
pizza,./data/base/pizza/pizza_239.jpg
pizza,./data/base/pizza/pizza_201.jpg
pizza,./data/base/pizza/pizza_229.jpg
pizza,./data/base/pizza/pizza_361.jpg
pizza,./data/base/pizza/pizza_177.jpg
pizza,./data/base/pizza/pizza_176.jpg
pizza,./data/base/pizza/pizza_348.jpg
pizza,./data/base/pizza/pizza_360.jpg
pizza,./data/base/pizza/pizza_412.jpg
pizza,./data/base/pizza/pizza_228.jpg
pizza,./data/base/pizza/pizza_214.jpg
pizza,./data/base/pizza/pizza_200.jpg
pizza,./data/base/pizza/pizza_216.jpg
pizza,./data/base/pizza/pizza_376.jpg
pizza,./data/base/pizza/pizza_438.jpg
pizza,./data/base/pizza/pizza_389.jpg
pizza,./data/base/pizza/pizza_174.jpg
pizza,./data/base/pizza/crop_pizza48.jpg
pizza,./data/base/pizza/crop_pizza49.jpg
pizza,./data/base/pizza/pizza_175.jpg
pizza,./data/base/pizza/pizza_439.jpg
pizza,./data/base/pizza/pizza_377.jpg
pizza,./data/base/pizza/pizza_405.jpg
pizza,./data/base/pizza/pizza_203.jpg
pizza,./data/base/pizza/pizza_217.jpg
pizza,./data/base/pizza/pizza_270.jpg
pizza,./data/base/pizza/pizza_264.jpg
pizza,./data/base/pizza/pizza_338.jpg
pizza,./data/base/pizza/pizza_304.jpg
pizza,./data/base/pizza/crop_pizza7.jpg
pizza,./data/base/pizza/pizza_310.jpg
pizza,./data/base/pizza/crop_pizza12.jpg
pizza,./data/base/pizza/crop_pizza13.jpg
pizza,./data/base/pizza/pizza_311.jpg
pizza,./data/base/pizza/crop_pizza6.jpg
pizza,./data/base/pizza/pizza_305.jpg
pizza,./data/base/pizza/pizza_339.jpg
pizza,./data/base/pizza/pizza_265.jpg
pizza,./data/base/pizza/pizza_271.jpg
pizza,./data/base/pizza/pizza_267.jpg
pizza,./data/base/pizza/pizza_273.jpg
pizza,./data/base/pizza/pizza_298.jpg
pizza,./data/base/pizza/pizza_449.jpg
pizza,./data/base/pizza/crop_pizza4.jpg
pizza,./data/base/pizza/pizza_313.jpg
pizza,./data/base/pizza/pizza_307.jpg
pizza,./data/base/pizza/crop_pizza39.jpg
pizza,./data/base/pizza/crop_pizza11.jpg
pizza,./data/base/pizza/crop_pizza10.jpg
pizza,./data/base/pizza/crop_pizza38.jpg
pizza,./data/base/pizza/pizza_306.jpg
pizza,./data/base/pizza/pizza_312.jpg
pizza,./data/base/pizza/crop_pizza5.jpg
pizza,./data/base/pizza/pizza_448.jpg
pizza,./data/base/pizza/pizza_299.jpg
pizza,./data/base/pizza/pizza_272.jpg
pizza,./data/base/pizza/pizza_266.jpg
pizza,./data/base/pizza/pizza_276.jpg
pizza,./data/base/pizza/pizza_289.jpg
pizza,./data/base/pizza/crop_pizza1.jpg
pizza,./data/base/pizza/pizza_316.jpg
pizza,./data/base/pizza/pizza_302.jpg
pizza,./data/base/pizza/crop_pizza14.jpg
pizza,./data/base/pizza/crop_pizza28.jpg
pizza,./data/base/pizza/crop_pizza29.jpg
pizza,./data/base/pizza/pizza_303.jpg
pizza,./data/base/pizza/pizza_317.jpg
pizza,./data/base/pizza/pizza_288.jpg
pizza,./data/base/pizza/pizza_277.jpg
pizza,./data/base/pizza/pizza_263.jpg
pizza,./data/base/pizza/pizza_275.jpg
pizza,./data/base/pizza/pizza_261.jpg
pizza,./data/base/pizza/pizza_249.jpg
pizza,./data/base/pizza/pizza_301.jpg
pizza,./data/base/pizza/crop_pizza2.jpg
pizza,./data/base/pizza/pizza_315.jpg
pizza,./data/base/pizza/pizza_329.jpg
pizza,./data/base/pizza/crop_pizza17.jpg
pizza,./data/base/pizza/crop_pizza16.jpg
pizza,./data/base/pizza/pizza_328.jpg
pizza,./data/base/pizza/pizza_314.jpg
pizza,./data/base/pizza/crop_pizza3.jpg
pizza,./data/base/pizza/pizza_300.jpg
pizza,./data/base/pizza/pizza_248.jpg
pizza,./data/base/pizza/pizza_274.jpg
