label,file
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_71_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/crop__sushi15_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_161_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_159_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/crop__sushi22_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_88_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_164_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_43_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/crop__sushi27_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_69_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/crop__sushi9_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_137_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_8_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/crop__sushi35_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_28_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_15_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/crop__sushi30_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/crop__sushi46_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_22_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_2_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_144_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/crop__sushi3_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_138_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/crop__sushi43_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_100_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_66_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_95_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/crop__sushi6_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/crop__sushi23_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_121_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_160_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_42_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/crop__sushi26_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_165_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_89_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/crop__sushi11_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_75_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_34_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/crop__sushi29_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_70_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/crop__sushi14_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_31_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_157_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_104_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/crop__sushi2_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_23_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/crop__sushi7_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_67_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_6_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/crop__sushi42_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_139_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_50_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/crop__sushi34_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_29_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_136_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/crop__sushi8_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_11_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_68_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/crop__sushi31_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_14_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_149_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_56_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/crop__sushi32_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_108_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_17_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/crop__sushi37_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_53_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_135_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/crop__sushi4_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/crop__sushi38_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_5_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/crop__sushi41_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_25_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/crop__sushi1_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_61_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_18_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_20_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/crop__sushi44_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/crop__sushi17_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_110_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_76_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/crop__sushi12_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_151_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_128_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_127_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/crop__sushi25_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/crop__sushi20_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/crop__sushi18_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_142_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/crop__sushi39_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/crop__sushi40_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_103_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/crop__sushi5_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_65_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_21_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/crop__sushi45_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_1_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_19_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_106_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_16_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_109_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/crop__sushi33_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_99_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/crop__sushi36_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/crop__sushi24_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_126_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_162_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/crop__sushi19_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/crop__sushi21_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_33_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/crop__sushi16_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_72_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_36_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/sushi_129_scaled_factor_10.jpg
sushi,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/sushi/crop__sushi13_scaled_factor_10.jpg
pizza,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/pizza/pizza_245_scaled_factor_10.jpg
pizza,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/pizza/pizza_456_scaled_factor_10.jpg
pizza,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/pizza/crop_pizza16_scaled_factor_10.jpg
pizza,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/pizza/pizza_199_scaled_factor_10.jpg
pizza,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/pizza/pizza_364_scaled_factor_10.jpg
pizza,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/pizza/pizza_204_scaled_factor_10.jpg
pizza,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/pizza/pizza_417_scaled_factor_10.jpg
pizza,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/pizza/pizza_325_scaled_factor_10.jpg
pizza,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/pizza/pizza_392_scaled_factor_10.jpg
pizza,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/pizza/pizza_361_scaled_factor_10.jpg
pizza,/Users/gavin/Documents/GitHub/SeeFood-Image-Recognition-and-Nutrional-Analysis/CV/data/scaled/pizza/pizza_318_scaled_factor_10.jpg
